food_id,food_name,category,subcategory,region,serving_size,calories_kcal,protein_g,carbohydrates_g,fat_g,fiber_g,free_sugar_g,sodium_mg,calcium_mg,iron_mg,vitamin_c_mg,folate_ug,source
IND-0140,Dry washed urad,Indian Food,,India,Source basis not specified,124.71,6.85,15.66,3.5,4.06,0.73,295.79,27.08,1.89,1.46,40.3,Indian Food Nutrition dataset provided by user
IND-0141,Mixed dal,Indian Food,,India,Source basis not specified,61.93,2.51,5.79,3.1,1.62,0.34,141.36,11.0,0.78,1.1,40.35,Indian Food Nutrition dataset provided by user
IND-0142,Whole moong (Moong ki dal),Indian Food,,India,Source basis not specified,53.7,2.25,5.22,2.56,2.02,0.59,123.86,13.58,0.68,11.04,55.37,Indian Food Nutrition dataset provided by user
IND-0143,Whole masoor (Masoor ki dal),Indian Food,,India,Source basis not specified,54.05,2.28,5.37,2.52,1.98,0.67,123.72,12.2,0.95,11.04,48.17,Indian Food Nutrition dataset provided by user
IND-0144,Whole moth (Moth ki dal),Indian Food,,India,Source basis not specified,55.0,2.01,5.74,2.62,1.85,0.66,125.08,18.98,0.95,11.04,116.57,Indian Food Nutrition dataset provided by user
IND-0145,Whole urad (Urad ki dal),Indian Food,,India,Source basis not specified,53.8,2.21,5.05,2.62,2.32,0.57,126.12,13.07,0.78,10.28,51.6,Indian Food Nutrition dataset provided by user
IND-0146,Moti mahal dal (Urad rajmah mix dal),Indian Food,,India,Source basis not specified,103.13,3.93,8.74,5.66,3.38,1.7,157.61,38.13,1.05,15.45,93.14,Indian Food Nutrition dataset provided by user
IND-0147,Black channa curry/Bengal gram curry (Kale chane ki curry),Indian Food,,India,Source basis not specified,140.68,5.67,14.11,6.61,7.99,2.36,358.63,53.87,2.43,15.13,87.38,Indian Food Nutrition dataset provided by user
IND-0148,Chickpeas curry (Safed channa curry),Indian Food,,India,Source basis not specified,163.43,6.1,19.98,6.84,4.73,4.78,357.99,30.61,1.82,16.33,184.58,Indian Food Nutrition dataset provided by user
IND-0149,Lobia curry,Indian Food,,India,Source basis not specified,148.99,6.06,17.88,5.62,4.57,2.51,355.41,36.8,2.21,15.13,86.78,Indian Food Nutrition dataset provided by user
IND-0150,Soyabean curry,Indian Food,,India,Source basis not specified,163.28,10.43,6.76,10.19,7.34,2.66,352.69,65.13,2.79,15.13,103.88,Indian Food Nutrition dataset provided by user
IND-0151,Kidney bean curry (Rajmah curry),Indian Food,,India,Source basis not specified,143.73,5.95,16.38,5.77,5.83,2.49,354.6,47.87,2.27,16.33,112.28,Indian Food Nutrition dataset provided by user
IND-0152,Sambar,Indian Food,,India,Source basis not specified,96.92,3.35,10.57,4.38,3.52,3.31,159.54,30.24,1.24,20.35,68.19,Indian Food Nutrition dataset provided by user
IND-0153,Besan kadhi with pakodies,Indian Food,,India,Source basis not specified,403.35,1.64,3.56,42.59,0.81,0.88,60.8,24.53,0.38,4.17,77.03,Indian Food Nutrition dataset provided by user
IND-0154,Khatta channa,Indian Food,,India,Source basis not specified,202.57,6.3,21.14,10.56,5.26,4.75,513.32,40.77,1.94,20.89,244.23,Indian Food Nutrition dataset provided by user
IND-0155,Sprouted moong dal chat,Indian Food,,India,Source basis not specified,32.47,1.35,6.01,0.32,1.35,1.57,87.07,16.54,0.88,38.78,43.12,Indian Food Nutrition dataset provided by user
IND-0156,Potato cauliflower (Aloo gobhi),Indian Food,,India,Source basis not specified,106.18,1.9,5.99,8.13,3.02,0.44,254.76,22.87,1.07,61.11,55.94,Indian Food Nutrition dataset provided by user
IND-0157,Potato capsicum (Shimla mirch aloo),Indian Food,,India,Source basis not specified,125.53,1.41,8.72,9.33,2.02,0.54,277.92,16.45,0.86,81.26,39.8,Indian Food Nutrition dataset provided by user
IND-0158,Cabbage and peas (Pattagobhi aur matar),Indian Food,,India,Source basis not specified,63.88,3.24,6.24,2.64,3.99,0.97,253.73,45.5,1.1,54.84,75.95,Indian Food Nutrition dataset provided by user
IND-0159,Carrot and fenugreek leaves (Gajar methi),Indian Food,,India,Source basis not specified,61.92,2.1,4.17,3.81,4.43,2.11,262.91,128.83,2.72,51.83,81.67,Indian Food Nutrition dataset provided by user
IND-0160,Potato fenugreek (Aloo methi),Indian Food,,India,Source basis not specified,135.15,2.25,8.47,10.04,2.93,0.54,221.93,107.8,2.53,68.76,73.14,Indian Food Nutrition dataset provided by user
IND-0161,Brinjal bhartha (Baingan ka bhartha),Indian Food,,India,Source basis not specified,65.12,1.38,4.4,4.48,3.27,1.82,132.15,17.85,0.48,24.05,92.42,Indian Food Nutrition dataset provided by user
IND-0162,Dry potato (Sookhe aloo),Indian Food,,India,Source basis not specified,103.15,1.62,14.38,4.18,1.88,0.33,199.99,17.2,0.83,23.23,15.7,Indian Food Nutrition dataset provided by user
IND-0163,Beans with coconut (Nariyal aur sem/phali; Beans thoran),Indian Food,,India,Source basis not specified,131.63,2.62,4.39,11.39,5.59,2.06,271.65,51.92,1.34,6.03,75.87,Indian Food Nutrition dataset provided by user
IND-0164,Cauliflower with coconut (Nariyal ke saath phoolgobhi),Indian Food,,India,Source basis not specified,132.11,2.64,3.99,11.56,5.27,1.71,286.06,35.37,1.33,51.79,59.84,Indian Food Nutrition dataset provided by user
IND-0165,Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),Indian Food,,India,Source basis not specified,106.61,1.82,4.99,8.62,4.52,2.36,219.6,48.63,0.84,41.01,72.27,Indian Food Nutrition dataset provided by user
IND-0166,Raw turnip with coconut,Indian Food,,India,Source basis not specified,132.15,1.8,5.78,11.47,2.79,4.4,275.55,50.65,0.82,21.65,27.89,Indian Food Nutrition dataset provided by user
IND-0167,Raw papaya with coconut (Papaya thoran),Indian Food,,India,Source basis not specified,132.75,1.54,5.58,11.42,4.31,3.82,270.56,33.74,0.82,25.38,43.68,Indian Food Nutrition dataset provided by user
IND-0168,Stuffed okra (Bharwa bhindi),Indian Food,,India,Source basis not specified,94.34,2.08,3.85,7.66,4.15,0.48,210.03,86.89,1.18,22.65,63.97,Indian Food Nutrition dataset provided by user
IND-0169,Stuffed round gourd (Bharwa tinde),Indian Food,,India,Source basis not specified,72.8,1.1,4.02,5.75,2.1,1.96,180.15,20.21,0.59,37.36,71.07,Indian Food Nutrition dataset provided by user
IND-0170,Stuffed capsicum (Bharwa shimla mirch),Indian Food,,India,Source basis not specified,90.94,1.34,8.26,5.7,2.01,1.21,173.94,15.17,0.61,74.25,38.35,Indian Food Nutrition dataset provided by user
IND-0171,Stuffed brinjal (Bharwa baingan),Indian Food,,India,Source basis not specified,93.0,1.53,3.96,7.73,4.09,0.92,212.88,24.37,0.75,1.13,17.11,Indian Food Nutrition dataset provided by user
IND-0172,Stuffed tomatoes (Bharwa tamatar),Indian Food,,India,Source basis not specified,93.35,3.28,6.19,6.06,2.2,2.68,165.85,59.16,0.62,28.23,37.42,Indian Food Nutrition dataset provided by user
IND-0173,Pea potato curry (Aloo matar),Indian Food,,India,Source basis not specified,100.92,3.48,9.74,5.13,3.61,1.86,154.83,21.1,1.02,70.01,88.11,Indian Food Nutrition dataset provided by user
IND-0174,Pea paneer curry (Matar paneer),Indian Food,,India,Source basis not specified,134.83,6.61,9.29,7.75,3.3,3.89,157.34,105.2,1.08,58.44,127.01,Indian Food Nutrition dataset provided by user
IND-0175,Pea mushroom curry (Matar mushroom),Indian Food,,India,Source basis not specified,93.3,3.87,7.41,5.16,3.86,1.82,155.48,22.7,0.97,58.44,84.49,Indian Food Nutrition dataset provided by user
IND-0176,Pea curry (Matar ki sabzi),Indian Food,,India,Source basis not specified,102.99,4.51,9.2,5.11,4.44,1.98,154.75,24.48,1.2,77.64,107.74,Indian Food Nutrition dataset provided by user
IND-0177,Pea vadi curry,Indian Food,,India,Source basis not specified,101.95,4.64,8.9,5.08,4.28,1.92,149.51,23.62,1.2,77.64,109.24,Indian Food Nutrition dataset provided by user
IND-0178,Paneer curry,Indian Food,,India,Source basis not specified,176.52,7.8,8.4,12.38,1.4,6.29,216.09,189.06,0.81,20.04,95.56,Indian Food Nutrition dataset provided by user
IND-0179,Lotus stem curry (Kamal kakdi curry),Indian Food,,India,Source basis not specified,110.34,1.53,9.24,7.25,3.14,2.09,217.05,26.59,1.71,40.01,45.45,Indian Food Nutrition dataset provided by user
IND-0180,Gravy for kofta,Indian Food,,India,Source basis not specified,125.59,1.75,6.31,10.35,1.96,3.73,312.86,39.65,0.75,17.05,27.6,Indian Food Nutrition dataset provided by user
IND-0181,Pea kofta curry (Matar kofta curry),Indian Food,,India,Source basis not specified,595.66,2.01,4.17,63.39,1.7,0.88,83.07,13.84,0.56,74.66,129.13,Indian Food Nutrition dataset provided by user
IND-0182,Spinach kofta curry (Palak kofta curry),Indian Food,,India,Source basis not specified,571.78,1.09,3.56,61.49,0.92,0.82,104.51,29.31,0.83,64.05,250.89,Indian Food Nutrition dataset provided by user
IND-0183,Paneer kofta curry,Indian Food,,India,Source basis not specified,670.91,2.39,3.27,72.06,0.4,1.98,121.72,59.49,0.34,17.06,97.75,Indian Food Nutrition dataset provided by user
IND-0184,Lotus stem kofta curry (Kamal kakdi kofta curry),Indian Food,,India,Source basis not specified,633.56,0.96,5.01,67.76,1.01,0.88,108.61,19.31,0.65,38.6,57.76,Indian Food Nutrition dataset provided by user
IND-0185,Raw banana kofta curry (Kela kofta curry),Indian Food,,India,Source basis not specified,627.27,0.62,3.4,67.98,0.59,2.3,88.4,9.23,0.28,23.63,46.68,Indian Food Nutrition dataset provided by user
IND-0186,Cauliflower kofta curry (Phoolgobhi kofta curry),Indian Food,,India,Source basis not specified,641.1,1.04,2.62,69.62,1.0,0.83,93.65,12.26,0.4,53.98,89.51,Indian Food Nutrition dataset provided by user
IND-0187,Cabbage kofta curry (Pattagobhi kofta curry),Indian Food,,India,Source basis not specified,639.81,0.98,2.87,69.4,0.9,0.89,92.85,15.46,0.34,43.56,90.4,Indian Food Nutrition dataset provided by user
IND-0188,Ghiya/Lauki Kofta Curry,Indian Food,,India,Source basis not specified,638.71,0.89,2.71,69.4,0.83,0.82,91.43,11.64,0.33,21.87,87.12,Indian Food Nutrition dataset provided by user
IND-0189,Spinach paneer kofta curry (Palak paneer kofta curry),Indian Food,,India,Source basis not specified,606.03,1.43,2.94,65.41,0.75,1.16,99.37,37.71,0.68,47.34,197.93,Indian Food Nutrition dataset provided by user
IND-0190,Vegetarian egg kofta curry,Indian Food,,India,Source basis not specified,627.41,1.33,4.26,67.24,0.64,1.19,95.89,28.39,0.39,35.58,67.83,Indian Food Nutrition dataset provided by user
IND-0191,Baked vegetables,Indian Food,,India,Source basis not specified,88.99,3.67,8.44,4.44,2.34,2.56,124.7,80.2,0.62,47.05,77.19,Indian Food Nutrition dataset provided by user
IND-0192,Cauliflower musallam (Phoolgobhi musallam),Indian Food,,India,Source basis not specified,58.83,1.89,4.48,3.55,3.06,1.71,123.36,24.61,0.83,71.44,76.8,Indian Food Nutrition dataset provided by user
IND-0193,Baked vegetables with spinach,Indian Food,,India,Source basis not specified,77.79,3.22,6.93,4.03,2.33,2.09,122.85,78.63,1.16,78.95,223.29,Indian Food Nutrition dataset provided by user
IND-0194,Baked potato with skin,Indian Food,,India,Source basis not specified,135.77,3.43,11.11,8.5,1.2,1.66,354.5,90.06,0.5,11.88,9.99,Indian Food Nutrition dataset provided by user
IND-0195,Shepherd's pie (vegetarian),Indian Food,,India,Source basis not specified,135.63,5.04,12.03,7.3,2.23,2.78,118.2,85.59,0.76,51.68,90.43,Indian Food Nutrition dataset provided by user
IND-0196,Baked brinjal in tomato sauce,Indian Food,,India,Source basis not specified,38.63,1.58,4.13,1.62,2.34,2.2,79.66,26.24,0.32,68.38,103.99,Indian Food Nutrition dataset provided by user
IND-0197,Dum aloo,Indian Food,,India,Source basis not specified,682.33,0.7,3.33,74.01,0.68,0.71,183.85,16.49,0.36,29.39,34.41,Indian Food Nutrition dataset provided by user
IND-0198,Spinach paneer (Palak paneer),Indian Food,,India,Source basis not specified,77.68,4.03,4.43,4.76,1.91,2.55,166.87,113.25,1.85,60.21,267.05,Indian Food Nutrition dataset provided by user
IND-0199,Methi chaman,Indian Food,,India,Source basis not specified,475.62,1.54,2.78,50.91,0.53,1.79,54.94,60.57,0.63,63.26,141.85,Indian Food Nutrition dataset provided by user
IND-0200,Sarson ka saag,Indian Food,,India,Source basis not specified,87.84,3.0,5.33,5.86,3.69,0.75,165.45,134.41,2.43,59.58,128.42,Indian Food Nutrition dataset provided by user
IND-0201,Jackfruit sabzi (Kathal ki sabzi),Indian Food,,India,Source basis not specified,625.4,0.69,3.4,67.6,1.02,2.59,58.95,9.85,0.27,14.11,32.14,Indian Food Nutrition dataset provided by user
IND-0202,Avial,Indian Food,,India,Source basis not specified,124.56,2.46,8.47,8.94,5.44,3.83,81.5,31.9,1.01,94.64,108.12,Indian Food Nutrition dataset provided by user
IND-0203,Al yakhani,Indian Food,,India,Source basis not specified,147.54,2.86,4.65,13.14,1.27,3.56,206.24,103.88,0.46,5.41,60.75,Indian Food Nutrition dataset provided by user
IND-0204,Shahi paneer,Indian Food,,India,Source basis not specified,156.5,5.06,6.64,12.34,1.4,5.01,215.35,125.38,0.62,30.83,78.58,Indian Food Nutrition dataset provided by user
IND-0205,Paneer in butter sauce,Indian Food,,India,Source basis not specified,145.61,6.99,9.7,8.81,1.5,7.49,151.45,170.59,0.85,18.02,64.79,Indian Food Nutrition dataset provided by user
IND-0206,Methi malai paneer,Indian Food,,India,Source basis not specified,194.98,7.34,8.15,14.76,1.47,6.0,221.16,183.96,0.77,13.6,73.86,Indian Food Nutrition dataset provided by user
IND-0207,Chilli paneer,Indian Food,,India,Source basis not specified,777.51,2.1,3.31,84.01,0.5,1.5,89.04,42.9,0.36,4.87,28.7,Indian Food Nutrition dataset provided by user
IND-0208,Paneer makhana korma,Indian Food,,India,Source basis not specified,775.82,3.24,4.63,82.76,0.21,1.84,77.01,72.89,0.55,0.64,94.26,Indian Food Nutrition dataset provided by user
IND-0209,Kadhai Paneer,Indian Food,,India,Source basis not specified,107.99,4.33,7.34,6.81,2.07,5.54,144.33,91.53,0.65,85.83,117.12,Indian Food Nutrition dataset provided by user
IND-0210,Roghan josh,Indian Food,,India,Source basis not specified,139.59,9.56,4.93,9.02,2.08,2.66,204.31,112.33,1.77,12.41,36.34,Indian Food Nutrition dataset provided by user
IND-0211,Spinach mutton (Palak mutton),Indian Food,,India,Source basis not specified,80.32,5.74,3.45,4.71,2.23,1.42,121.1,96.88,2.38,88.11,391.34,Indian Food Nutrition dataset provided by user
IND-0212,Pea keema curry (Matar keema ki sabzi),Indian Food,,India,Source basis not specified,133.0,8.43,6.24,8.14,2.96,1.82,148.38,35.6,1.35,55.62,85.14,Indian Food Nutrition dataset provided by user
IND-0213,Keema kofta curry,Indian Food,,India,Source basis not specified,154.45,9.77,5.64,10.39,1.51,2.14,311.51,49.89,1.25,2.43,6.6,Indian Food Nutrition dataset provided by user
IND-0214,Kashmiri mutton koftas (Gushtaba),Indian Food,,India,Source basis not specified,97.42,6.33,3.04,6.77,0.62,2.13,130.11,52.53,0.85,3.22,22.46,Indian Food Nutrition dataset provided by user
IND-0215,Mutton yakhni,Indian Food,,India,Source basis not specified,104.13,8.27,0.84,7.7,0.67,0.13,101.02,88.61,1.66,0.09,6.51,Indian Food Nutrition dataset provided by user
IND-0216,Chicken yakhni,Indian Food,,India,Source basis not specified,99.0,10.66,0.78,6.1,0.62,0.12,97.38,28.24,0.93,0.09,13.24,Indian Food Nutrition dataset provided by user
IND-0217,Mutton do piaza,Indian Food,,India,Source basis not specified,183.3,9.39,4.14,14.41,1.93,2.9,118.62,118.61,1.63,7.42,67.3,Indian Food Nutrition dataset provided by user
IND-0218,Mutton chops,Indian Food,,India,Source basis not specified,663.64,4.03,1.48,71.31,0.17,0.42,51.03,36.18,0.64,3.75,16.68,Indian Food Nutrition dataset provided by user
IND-0219,Shammi kebab,Indian Food,,India,Source basis not specified,685.69,4.52,3.54,72.61,1.05,0.31,54.27,13.11,0.75,1.64,20.55,Indian Food Nutrition dataset provided by user
IND-0220,Scotch egg,Indian Food,,India,Source basis not specified,676.89,4.05,1.91,72.62,0.36,0.3,90.67,15.03,0.6,2.59,30.63,Indian Food Nutrition dataset provided by user
IND-0221,Shepherd's pie (with minced meat),Indian Food,,India,Source basis not specified,142.78,7.45,8.06,8.88,1.05,1.7,197.25,21.3,0.84,19.35,21.04,Indian Food Nutrition dataset provided by user
IND-0222,Chicken curry,Indian Food,,India,Source basis not specified,129.22,11.79,3.38,7.57,1.41,1.79,108.0,27.29,0.87,16.79,38.7,Indian Food Nutrition dataset provided by user
IND-0223,Tandoori chicken,Indian Food,,India,Source basis not specified,145.2,16.26,2.34,7.93,0.5,1.58,158.0,44.33,0.9,39.53,182.73,Indian Food Nutrition dataset provided by user
IND-0224,Butter chicken,Indian Food,,India,Source basis not specified,137.0,10.92,3.74,8.7,1.32,2.37,26.21,25.28,0.92,32.65,40.85,Indian Food Nutrition dataset provided by user
IND-0225,Chicken kebab,Indian Food,,India,Source basis not specified,729.41,3.71,1.11,78.89,0.21,0.24,69.76,3.46,0.28,0.41,3.83,Indian Food Nutrition dataset provided by user
IND-0226,Chilli chicken,Indian Food,,India,Source basis not specified,198.83,9.57,2.86,16.56,0.99,0.93,223.75,12.97,0.66,55.19,51.55,Indian Food Nutrition dataset provided by user
IND-0227,Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),Indian Food,,India,Source basis not specified,125.03,11.48,2.51,7.61,1.13,1.16,107.56,16.09,0.64,10.78,17.41,Indian Food Nutrition dataset provided by user
IND-0228,Fish curry (Machli curry),Indian Food,,India,Source basis not specified,111.13,8.76,3.77,6.69,1.89,2.02,184.71,52.06,1.09,22.48,40.45,Indian Food Nutrition dataset provided by user
IND-0229,Fried fish (Indian style) (Tali hui machli),Indian Food,,India,Source basis not specified,658.54,4.35,5.4,68.88,0.61,0.4,156.94,11.11,0.56,7.22,35.19,Indian Food Nutrition dataset provided by user
IND-0230,Fried fish and Chips (English Style) (Tali hui machli aur chips),Indian Food,,India,Source basis not specified,651.75,3.36,2.77,69.69,0.29,0.17,72.73,6.56,0.26,22.16,31.65,Indian Food Nutrition dataset provided by user
IND-0231,Tomato fish,Indian Food,,India,Source basis not specified,489.79,2.39,3.18,51.91,0.72,1.35,91.47,6.46,0.24,75.09,76.88,Indian Food Nutrition dataset provided by user
IND-0232,Baked fish with cheese sauce,Indian Food,,India,Source basis not specified,113.96,8.64,4.06,7.02,0.08,3.22,209.48,115.64,0.26,9.97,29.36,Indian Food Nutrition dataset provided by user
IND-0233,Fish tikka,Indian Food,,India,Source basis not specified,117.33,16.0,3.91,4.15,1.18,1.18,503.44,31.98,1.41,0.9,4.62,Indian Food Nutrition dataset provided by user
IND-0234,Tandoori fish,Indian Food,,India,Source basis not specified,95.98,11.19,2.37,4.64,0.58,1.6,123.94,37.27,0.46,19.66,27.55,Indian Food Nutrition dataset provided by user
IND-0235,"Paneer, apple and pineapple salad",Indian Food,,India,Source basis not specified,95.08,3.88,8.35,5.07,1.65,6.36,176.63,103.05,0.84,25.3,67.13,Indian Food Nutrition dataset provided by user
IND-0236,Russian salad,Indian Food,,India,Source basis not specified,114.83,4.26,6.5,7.84,2.57,1.66,101.09,34.92,1.23,49.56,104.32,Indian Food Nutrition dataset provided by user
